Year,Region,Technology,value
2020,FR,CoalPowerPlant,275.4596381720745
2030,FR,CoalPowerPlant,48.09715361239196
2020,UK,CoalPowerPlant,551.5646400742171
2020,FR,GasPowerPlant,145.30518578115408
2030,FR,GasPowerPlant,46.48506958527912
2040,FR,GasPowerPlant,24.398098692159305
2020,NO,GasPowerPlant,123.22472336371854
2030,NO,GasPowerPlant,580.8458411569455
2040,NO,GasPowerPlant,11.413007863691973
2020,UK,GasPowerPlant,18.52842303917771
2030,UK,GasPowerPlant,7.40237953825333
2020,FR,CoalCHPPlant,1211.9942472767868
2030,FR,CoalCHPPlant,668.1214801351471
2040,FR,CoalCHPPlant,302.3692443489357
2020,DK,CoalCHPPlant,184.66159999999996
2020,UK,CoalCHPPlant,2516.0612056622335
2030,UK,CoalCHPPlant,1655.190152160491
2040,UK,CoalCHPPlant,1051.273108461266
2020,DE,GasCHPPlant,7239.823681116867
2030,DE,GasCHPPlant,6205.982869053136
2040,DE,GasCHPPlant,1634.131707319242
2050,DE,GasCHPPlant,24.821069194216804
2020,FR,GasCHPPlant,283.7029208130607
2030,FR,GasCHPPlant,162.38293974296136
2040,FR,GasCHPPlant,101.23408958184324
2020,NO,GasCHPPlant,111.37396715927494
2030,NO,GasCHPPlant,55.491282043916186
2040,NO,GasCHPPlant,18.041999220850002
2020,DK,GasCHPPlant,537.2179968783153
2030,DK,GasCHPPlant,313.24010388586487
2040,DK,GasCHPPlant,131.53644342128075
2020,UK,GasCHPPlant,114.0506043533361
2030,UK,GasCHPPlant,186.9593073914481
2040,UK,GasCHPPlant,96.15981195261875
2020,NO,GasPowerPlantCC,74.34257178851148
2030,NO,GasPowerPlantCC,59.8020421542294
2040,NO,GasPowerPlantCC,25.43692299977249
2020,FR,CoalCHPPlantCC,233.91300438343688
2030,FR,CoalCHPPlantCC,150.82204628862743
2040,FR,CoalCHPPlantCC,62.22484989716848
2020,UK,CoalCHPPlantCC,611.811101735959
2030,UK,CoalCHPPlantCC,389.1257482459817
2040,UK,CoalCHPPlantCC,287.48320372543424
2030,DE,GasCHPPlantCC,82.68241702362562
2040,DE,GasCHPPlantCC,344.5388785665321
2050,DE,GasCHPPlantCC,274.89815520954426
2030,FR,GasCHPPlantCC,31.080250986927453
2040,FR,GasCHPPlantCC,91.48666000958836
2050,FR,GasCHPPlantCC,48.39855100916674
2020,NO,GasCHPPlantCC,52.800871640956906
2030,NO,GasCHPPlantCC,66.88435177945507
2040,NO,GasCHPPlantCC,53.99360058900376
2050,NO,GasCHPPlantCC,16.119354093579553
2020,DK,GasCHPPlantCC,68.25719349225629
2030,DK,GasCHPPlantCC,95.76510830418646
2040,DK,GasCHPPlantCC,119.14767865787191
2050,DK,GasCHPPlantCC,46.280355360494156
2030,UK,GasCHPPlantCC,33.49372296421427
2040,UK,GasCHPPlantCC,128.57130514844135
2050,UK,GasCHPPlantCC,89.48251513299857
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1379.8206000000002
2040,DE,LPGCar,1586.7936899999988
2020,FR,LPGCar,795.501920971865
2030,FR,LPGCar,1008.8243096712388
2040,FR,LPGCar,1047.4288472669948
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,189.72533249999995
2040,NO,LPGCar,218.18413237499996
2020,DK,LPGCar,179.97660000000008
2030,DK,LPGCar,206.97309000000007
2040,DK,LPGCar,238.01905349999979
2020,UK,LPGCar,561.8449297496285
2030,UK,LPGCar,821.4129789780003
2040,UK,LPGCar,673.2835117471798
