Year,Region,Technology,value
2020,FR,CoalPowerPlant,319.31886834346665
2030,FR,CoalPowerPlant,87.04826019618343
2020,UK,CoalPowerPlant,679.8720617518585
2020,FR,GasPowerPlant,140.86745346040007
2030,FR,GasPowerPlant,46.43413949028911
2040,FR,GasPowerPlant,24.398098692159305
2020,NO,GasPowerPlant,851.3932593827024
2030,NO,GasPowerPlant,1257.6719021486836
2040,NO,GasPowerPlant,227.37401993196698
2020,UK,GasPowerPlant,20.754085947303555
2030,UK,GasPowerPlant,7.40237953825333
2020,FR,CoalCHPPlant,2211.6305315338955
2030,FR,CoalCHPPlant,1296.9923892410816
2040,FR,CoalCHPPlant,555.9543879892051
2020,DK,CoalCHPPlant,184.66160000000002
2020,UK,CoalCHPPlant,4414.4185329393395
2030,UK,CoalCHPPlant,2962.737920798198
2040,UK,CoalCHPPlant,2044.0317303490874
2020,DE,GasCHPPlant,7239.823681116865
2030,DE,GasCHPPlant,6262.891752915941
2040,DE,GasCHPPlant,1581.5351145563147
2050,DE,GasCHPPlant,15.076567493372039
2020,FR,GasCHPPlant,288.1406531338148
2030,FR,GasCHPPlant,163.5893698379514
2040,FR,GasCHPPlant,101.23408958184324
2020,NO,GasCHPPlant,431.8781436732746
2030,NO,GasCHPPlant,410.54374672545646
2040,NO,GasCHPPlant,174.17644731900018
2020,DK,GasCHPPlant,604.5844966720146
2030,DK,GasCHPPlant,357.56640000000004
2040,DK,GasCHPPlant,158.50998000000004
2020,UK,GasCHPPlant,111.82494144521024
2030,UK,GasCHPPlant,186.9593073914481
2040,UK,GasCHPPlant,94.25748195261882
2020,FR,CoalCHPPlantCC,129.5634529405864
2030,FR,CoalCHPPlantCC,84.03947172153327
2040,FR,CoalCHPPlantCC,36.866335533141594
2020,UK,CoalCHPPlantCC,409.1445638558166
2030,UK,CoalCHPPlantCC,258.3709713822108
2040,UK,CoalCHPPlantCC,188.58780753665198
2030,DE,GasCHPPlantCC,76.9915286373451
2040,DE,GasCHPPlantCC,349.62940708282076
2050,DE,GasCHPPlantCC,280.9017539094631
2030,FR,GasCHPPlantCC,30.964700986927458
2040,FR,GasCHPPlantCC,91.48666000958836
2050,FR,GasCHPPlantCC,48.40505219755591
2020,NO,GasCHPPlantCC,22.276172176169982
2030,NO,GasCHPPlantCC,23.498473553400057
2040,NO,GasCHPPlantCC,42.22097757213369
2050,NO,GasCHPPlantCC,16.069344693579552
2020,DK,GasCHPPlantCC,61.52054039046766
2030,DK,GasCHPPlantCC,91.3324786927727
2040,DK,GasCHPPlantCC,116.45032500000002
2050,DK,GasCHPPlantCC,44.555801679361394
2030,UK,GasCHPPlantCC,33.49372296421427
2040,UK,GasCHPPlantCC,128.57130514844135
2050,UK,GasCHPPlantCC,84.878468026668
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1379.8206000000002
2040,DE,LPGCar,1586.7936899999988
2020,FR,LPGCar,795.5019209718649
2030,FR,LPGCar,1008.8243096712389
2040,FR,LPGCar,1047.4288472669948
2050,FR,LPGCar,10.113012000000014
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,189.72533249999995
2040,NO,LPGCar,218.18413237499996
2020,DK,LPGCar,179.97660000000008
2030,DK,LPGCar,206.97309000000007
2040,DK,LPGCar,238.01905349999979
2020,UK,LPGCar,561.8449297496285
2030,UK,LPGCar,821.4129789780003
2040,UK,LPGCar,675.1858417471796
