Year,Region,Technology,Hour,Fuel,value
2050,UK,Battery,60,Power,718.2377143322448
2040,UK,Battery,48,Power,220.78114202662485
2040,DK,Battery,111,Power,37.35999534385877
2020,DE,H2Tank,55,H2,37.23156222035332
2040,DE,Battery,5,Power,-0.0
2050,DE,PHS,54,Power,398.7676655391733
2050,UK,PHS,46,Power,149.29353495683907
2030,FR,H2Tank,75,H2,11.875
2050,DE,PHS,59,Power,441.6879008574586
2050,FR,PHS,13,Power,366.8497859226878
2040,NO,PHS,21,Power,-0.0
2030,UK,H2Tank,55,H2,12.0
2050,DE,Battery,1,Power,279.3925934447284
2020,DK,Battery,114,Power,9.749740684261667
2040,UK,Battery,23,Power,-0.0
2020,DE,Battery,112,Power,-0.0
2020,FR,H2Tank,98,H2,29.68284911238819
2040,DK,PHS,117,Power,0.0
2050,FR,H2Tank,109,H2,200.0
2020,DE,PHS,2,Power,-0.0
2020,NO,PHS,35,Power,-0.0
2020,DE,PHS,75,Power,-0.0
2020,UK,H2Tank,18,H2,-0.0
2030,DE,H2Tank,11,H2,2.4188781460771813
2040,NO,PHS,100,Power,-0.0
2050,DE,Battery,67,Power,312.0852096641377
2040,FR,PHS,28,Power,-0.0
2050,NO,H2Tank,44,H2,18.61624949763158
2050,FR,Battery,93,Power,1071.4398600816637
2030,DE,PHS,92,Power,-0.0
2040,UK,H2Tank,25,H2,0.0
2020,NO,Battery,41,Power,-0.0
2040,DE,PHS,6,Power,-0.0
2020,DK,Battery,120,Power,20.86298854554769
2030,NO,H2Tank,118,H2,18.8789511985
2040,NO,Battery,103,Power,-0.0
2050,NO,H2Tank,87,H2,145.18056803228325
2030,FR,H2Tank,83,H2,44.29824561403509
2020,DE,PHS,90,Power,-0.0
2040,NO,H2Tank,109,H2,22.855629367792506
2040,DK,Battery,105,Power,41.15067595718778
2040,DE,PHS,72,Power,-0.0
2020,UK,Battery,80,Power,5.014206764703282
2030,DE,H2Tank,112,H2,11.040006507044309
2030,DK,PHS,4,Power,0.0
2030,FR,Battery,7,Power,3.390212759329378
2050,UK,H2Tank,7,H2,51.64048703960426
2020,NO,PHS,33,Power,-0.0
2050,FR,PHS,74,Power,568.8943221334872
2030,DK,Battery,21,Power,-0.0
2030,FR,Battery,119,Power,75.00750075007501
2030,NO,PHS,40,Power,-0.0
2020,DE,PHS,80,Power,-0.0
2020,UK,Battery,78,Power,5.015209756502484
2040,UK,PHS,58,Power,-0.0
2030,UK,H2Tank,79,H2,12.0
2050,NO,PHS,1,Power,440.7264705882353
2030,DK,PHS,28,Power,0.0
2020,DE,H2Tank,4,H2,24.1741236045814
2040,NO,PHS,113,Power,-0.0
2030,DK,H2Tank,20,H2,0.0
2050,DE,Battery,60,Power,444.661824166545
2020,DE,Battery,40,Power,-0.0
2030,UK,H2Tank,80,H2,12.0
2020,NO,PHS,7,Power,-0.0
2050,FR,H2Tank,40,H2,161.4858296513204
2050,DE,PHS,65,Power,492.9095698087454
2030,DK,Battery,15,Power,0.0
2040,DE,Battery,49,Power,0.0
2040,DK,PHS,120,Power,-0.0
2050,NO,PHS,98,Power,468.7526694730259
2040,UK,Battery,42,Power,197.78556428671132
2050,NO,H2Tank,93,H2,142.20863829717533
