Year,Region,Technology,value
2020,FR,CoalPowerPlant,60.63344273255785
2030,FR,CoalPowerPlant,16.80438549497765
2020,UK,CoalPowerPlant,108.82338528369161
2020,FR,GasPowerPlant,107.69838080711472
2030,FR,GasPowerPlant,41.38811253794032
2040,FR,GasPowerPlant,23.393857227270757
2020,UK,GasPowerPlant,14.201111459711768
2030,UK,GasPowerPlant,1.186499999999997
2020,FR,CoalCHPPlant,1293.2926421098443
2030,FR,CoalCHPPlant,917.8145910911288
2040,FR,CoalCHPPlant,407.54434879098295
2020,UK,CoalCHPPlant,3311.0831801571508
2030,UK,CoalCHPPlant,2374.8062889281878
2040,UK,CoalCHPPlant,1291.807286841974
2020,DE,GasCHPPlant,7727.185879125995
2030,DE,GasCHPPlant,6419.075761144665
2040,DE,GasCHPPlant,2010.820285897117
2050,DE,GasCHPPlant,20.00144036379445
2020,FR,GasCHPPlant,173.96622337163467
2030,FR,GasCHPPlant,123.20904843841727
2040,FR,GasCHPPlant,55.054967024849844
2020,UK,GasCHPPlant,145.4101463265
2030,UK,GasCHPPlant,150.4368870618284
2040,UK,GasCHPPlant,81.96800043529458
2020,NO,GasPowerPlantCC,143.16272875386673
2030,NO,GasPowerPlantCC,145.85194443366692
2040,NO,GasPowerPlantCC,71.71289477017834
2020,FR,CoalCHPPlantCC,158.3551662334182
2030,FR,CoalCHPPlantCC,106.55593834327014
2040,FR,CoalCHPPlantCC,46.85351733577923
2020,DK,CoalCHPPlantCC,18.466160000000002
2020,UK,CoalCHPPlantCC,459.3246532353897
2030,UK,CoalCHPPlantCC,314.8793514829643
2040,UK,CoalCHPPlantCC,199.166465001203
2030,DE,GasCHPPlantCC,54.458679125948784
2040,DE,GasCHPPlantCC,285.8369551848293
2050,DE,GasCHPPlantCC,234.73254578111084
2020,FR,GasCHPPlantCC,8.554709803943037
2030,FR,GasCHPPlantCC,35.12371917996392
2040,FR,GasCHPPlantCC,99.2549366369597
2050,FR,GasCHPPlantCC,47.95345800000001
2020,NO,GasCHPPlantCC,62.079118798436056
2030,NO,GasCHPPlantCC,65.18745346580222
2040,NO,GasCHPPlantCC,55.36933578449144
2050,NO,GasCHPPlantCC,18.11497905
2020,DK,GasCHPPlantCC,123.06534478892718
2030,DK,GasCHPPlantCC,126.00126000000002
2040,DK,GasCHPPlantCC,132.3013230000001
2050,DK,GasCHPPlantCC,89.18246956546844
2020,UK,GasCHPPlantCC,3.497771141795994
2030,UK,GasCHPPlantCC,38.15346872442959
2040,UK,GasCHPPlantCC,144.31779374205968
2050,UK,GasCHPPlantCC,82.07163338827714
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1379.8206000000002
2040,DE,LPGCar,1586.7936899999988
2020,FR,LPGCar,762.1905172211441
2030,FR,LPGCar,1021.5113567084718
2040,FR,LPGCar,1044.2203094196523
2050,FR,LPGCar,7.94347385134915
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,189.72533249999995
2040,NO,LPGCar,218.18413237499996
2020,DK,LPGCar,179.97660000000008
2030,DK,LPGCar,206.97309000000007
2040,DK,LPGCar,238.01905349999979
2020,UK,LPGCar,595.257954802919
2030,UK,LPGCar,808.6941625514984
2040,UK,LPGCar,598.6752496652822
