Year,Region,Technology,value
2020,DE,GasCHPPlant,2149.5924335179884
2030,DE,GasCHPPlant,2238.084311294303
2040,DE,GasCHPPlant,291.97940012558234
2020,NO,GasPowerPlantCC,471.3128051516785
2030,NO,GasPowerPlantCC,531.7901227696543
2040,NO,GasPowerPlantCC,899.8025043309618
2050,NO,GasPowerPlantCC,157.87679987287316
2020,DK,GasPowerPlantCC,7.567584578779995
2030,DK,GasPowerPlantCC,3.147712205722971
2040,DK,GasPowerPlantCC,0.4147769455065049
2020,FR,CoalCHPPlantCC,179.4030478739464
2030,FR,CoalCHPPlantCC,17.27867145752909
2020,DK,CoalCHPPlantCC,21.48370017699702
2020,UK,CoalCHPPlantCC,633.2044569020717
2030,UK,CoalCHPPlantCC,281.81665077256605
2020,DE,GasCHPPlantCC,171.360742026725
2030,DE,GasCHPPlantCC,142.16778592218367
2040,DE,GasCHPPlantCC,36.018713612074954
2050,DE,GasCHPPlantCC,1.0418625000000006
2020,FR,GasCHPPlantCC,42.24344730684878
2030,FR,GasCHPPlantCC,99.14059827112533
2040,FR,GasCHPPlantCC,42.15050975889416
2020,NO,GasCHPPlantCC,65.5772399204151
2030,NO,GasCHPPlantCC,68.78620535006664
2040,NO,GasCHPPlantCC,79.73058162307244
2050,NO,GasCHPPlantCC,25.646453225393596
2020,DK,GasCHPPlantCC,145.5318246007027
2030,DK,GasCHPPlantCC,137.67797489739124
2040,DK,GasCHPPlantCC,134.60348475823264
2050,DK,GasCHPPlantCC,53.06275170000001
2020,UK,GasCHPPlantCC,14.04113583768978
2030,UK,GasCHPPlantCC,123.75091832229776
2040,UK,GasCHPPlantCC,218.49234522781921
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1353.4976396346706
2020,FR,LPGCar,890.2098615216903
2030,FR,LPGCar,275.815118186269
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,169.2848444772727
2020,DK,LPGCar,179.86220000000006
2030,DK,LPGCar,144.02646000000004
2020,UK,LPGCar,461.1463386893385
2030,UK,LPGCar,195.46162934610757
2020,DE,BECCS,-297.644192275929
2030,DE,BECCS,-249.58758067896642
2040,DE,BECCS,-365.8053767462567
2050,DE,BECCS,-325.0
2020,FR,BECCS,-478.3535279849025
2030,FR,BECCS,-600.0
2040,FR,BECCS,-600.0
2050,FR,BECCS,-690.0
2020,NO,BECCS,-300.0
2030,NO,BECCS,-300.0
2040,NO,BECCS,-300.0
2050,NO,BECCS,-600.0
2020,DK,BECCS,-300.0
2030,DK,BECCS,-300.0
2040,DK,BECCS,-300.0
2050,DK,BECCS,-600.0
2020,UK,BECCS,-433.1504364380144
2030,UK,BECCS,-600.0
2040,UK,BECCS,-600.0
2050,UK,BECCS,-600.0
