Year,Region,Technology,Hour,Fuel,value
2050,UK,Battery,60,Power,838.1579261266841
2040,UK,Battery,48,Power,27.160960912359037
2040,DK,Battery,111,Power,7.938473207926287
2020,DE,H2Tank,55,H2,60.0
2040,DE,Battery,5,Power,106.11662610538656
2050,DE,PHS,54,Power,409.32468364035407
2050,UK,PHS,46,Power,118.89306588584695
2030,FR,H2Tank,75,H2,11.874999999999998
2050,DE,PHS,59,Power,452.19223933279704
2050,FR,PHS,13,Power,366.8497859226878
2040,NO,PHS,21,Power,-0.0
2030,UK,H2Tank,55,H2,7.387283710991663
2050,DE,Battery,1,Power,559.413760196468
2020,DK,Battery,114,Power,7.936091904110172
2040,UK,Battery,23,Power,2.613002015859251
2020,DE,Battery,112,Power,24.3568478508219
2020,FR,H2Tank,98,H2,9.035762709832651
2040,DK,PHS,117,Power,0.0
2050,FR,H2Tank,109,H2,200.0
2020,DE,PHS,2,Power,-0.0
2020,NO,PHS,35,Power,-0.0
2020,DE,PHS,75,Power,-0.0
2020,UK,H2Tank,18,H2,4.603313511691031
2030,DE,H2Tank,11,H2,70.0
2040,NO,PHS,100,Power,-0.0
2050,DE,Battery,67,Power,697.244321383533
2040,FR,PHS,28,Power,-0.0
2050,NO,H2Tank,44,H2,27.26711934336249
2050,FR,Battery,93,Power,1045.035110437825
2030,DE,PHS,92,Power,-0.0
2040,UK,H2Tank,25,H2,-0.0
2020,NO,Battery,41,Power,-0.0
2040,DE,PHS,6,Power,-0.0
2020,DK,Battery,120,Power,7.931331439222781
2030,NO,H2Tank,118,H2,-0.0
2040,NO,Battery,103,Power,-0.0
2050,NO,H2Tank,87,H2,150.0
2030,FR,H2Tank,83,H2,50.0
2020,DE,PHS,90,Power,-0.0
2040,NO,H2Tank,109,H2,27.3592562447625
2040,DK,Battery,105,Power,7.943237959375071
2040,DE,PHS,72,Power,-0.0
2020,UK,Battery,80,Power,48.43763979737974
2030,DE,H2Tank,112,H2,17.388794970663028
2030,DK,PHS,4,Power,0.0
2030,FR,Battery,7,Power,38.27622676573867
2050,UK,H2Tank,7,H2,65.0
2020,NO,PHS,33,Power,-0.0
2050,FR,PHS,74,Power,447.82903103251203
2030,DK,Battery,21,Power,1.8770544103385902
2030,FR,Battery,119,Power,75.00750075007501
2030,NO,PHS,40,Power,-0.0
2020,DE,PHS,80,Power,-0.0
2020,UK,Battery,78,Power,42.17814505352582
2040,UK,PHS,58,Power,-0.0
2030,UK,H2Tank,79,H2,12.0
2050,NO,PHS,1,Power,440.7264705882353
2030,DK,PHS,28,Power,0.0
2020,DE,H2Tank,4,H2,30.0
2040,NO,PHS,113,Power,-0.0
2030,DK,H2Tank,20,H2,0.0
2050,DE,Battery,60,Power,697.7325876954944
2020,DE,Battery,40,Power,23.903273299351543
2030,UK,H2Tank,80,H2,12.0
2020,NO,PHS,7,Power,-0.0
2050,FR,H2Tank,40,H2,133.18138243909183
2050,DE,PHS,65,Power,470.2985241794203
2030,DK,Battery,15,Power,1.878181037271358
2040,DE,Battery,49,Power,-0.0
2040,DK,PHS,120,Power,-0.0
2050,NO,PHS,98,Power,427.3122369468733
2040,UK,Battery,42,Power,27.1772631942296
2050,NO,H2Tank,93,H2,150.0
2040,DK,PHS,12,Power,0.0
2050,DK,H2Tank,65,H2,36.10775810614035
2040,DE,H2Tank,110,H2,65.0
2020,DK,Battery,86,Power,15.8531476598007
2050,DK,PHS,8,Power,83.57131219119836
2040,DK,Battery,36,Power,7.902828556846632
2030,DE,PHS,83,Power,-0.0
2050,FR,PHS,4,Power,458.8460960495196
2040,DK,H2Tank,104,H2,11.052631578947368
2020,DK,Battery,60,Power,15.861076612157719
2050,DK,Battery,45,Power,207.3723930217452
2030,NO,Battery,1,Power,-0.0
2050,UK,H2Tank,11,H2,99.92891808878517
2040,UK,Battery,79,Power,145.97588807400413
2020,NO,H2Tank,91,H2,-0.0
2030,DE,H2Tank,42,H2,21.117575196842644
2020,NO,PHS,103,Power,-0.0
2050,FR,Battery,106,Power,970.3578825759641
2030,DK,PHS,59,Power,0.0
2030,DE,PHS,76,Power,-0.0
2030,NO,Battery,28,Power,-0.0
2030,UK,Battery,25,Power,0.0
2050,FR,H2Tank,68,H2,114.33662280701753
2040,DE,PHS,55,Power,-0.0
2020,FR,PHS,79,Power,-0.0
2050,NO,H2Tank,54,H2,44.95181687916147
2020,DK,PHS,19,Power,0.0
2050,FR,PHS,27,Power,235.184756720715
2030,UK,Battery,110,Power,82.66114125088649
2030,UK,PHS,69,Power,-0.0
2020,NO,Battery,97,Power,-0.0
2030,DK,H2Tank,84,H2,0.0
2030,NO,Battery,105,Power,-0.0
2040,NO,PHS,46,Power,-0.0
2040,UK,H2Tank,46,H2,7.253459717700074
2020,DE,H2Tank,61,H2,52.086317929122806
2030,UK,H2Tank,81,H2,12.0
2030,FR,Battery,115,Power,75.03751125262549
2050,FR,H2Tank,11,H2,48.326110213993
2030,DK,H2Tank,58,H2,0.0
2020,FR,PHS,114,Power,-0.0
2020,UK,Battery,103,Power,50.0
2030,NO,H2Tank,61,H2,-0.0
2040,FR,H2Tank,96,H2,27.403800493470857
2020,NO,Battery,17,Power,-0.0
2020,FR,Battery,86,Power,46.48208055607939
2020,FR,PHS,108,Power,-0.0
2040,NO,PHS,99,Power,-0.0
2040,UK,Battery,50,Power,27.155528991786177
2050,DK,H2Tank,81,H2,40.0
2040,DK,H2Tank,7,H2,7.5
2040,DK,Battery,106,Power,7.942443635579133
2030,FR,Battery,68,Power,84.20129825635388
2050,UK,Battery,47,Power,324.54995485424837
2040,DE,H2Tank,98,H2,65.0
2050,NO,PHS,92,Power,429.8851079089649
2050,FR,PHS,83,Power,503.54528309301196
2030,NO,PHS,110,Power,-0.0
2040,FR,PHS,87,Power,-0.0
2030,DK,H2Tank,66,H2,0.0
2020,FR,PHS,60,Power,-0.0
2020,NO,Battery,49,Power,-0.0
2040,NO,PHS,59,Power,-0.0
2030,DK,PHS,66,Power,0.0
