Year,Region,Technology,Hour,Fuel,value
2040,NO,Battery,51,Power,-0.0
2040,DK,H2Tank,60,H2,15.0
2050,DE,H2Tank,103,H2,153.1154599118245
2040,DE,H2Tank,73,H2,0.0
2020,DK,H2Tank,97,H2,0.0
2040,NO,Battery,89,Power,-0.0
2040,DK,H2Tank,8,H2,11.0625
2050,DK,Battery,19,Power,-0.0
2030,DE,PHS,16,Power,-0.0
2040,FR,PHS,45,Power,-0.0
2030,FR,PHS,16,Power,-0.0
2030,UK,H2Tank,3,H2,5.122807017543859
2040,UK,Battery,92,Power,215.35726879296314
2050,UK,PHS,31,Power,106.1889059685696
2050,FR,PHS,72,Power,555.0112897016007
2030,UK,Battery,7,Power,47.86377670162836
2020,DK,Battery,48,Power,0.0
