Year,Region,Technology,value
2020,FR,CoalPowerPlant,253.4179945675829
2030,FR,CoalPowerPlant,46.673135199437795
2020,UK,CoalPowerPlant,766.4402214976284
2020,NO,GasPowerPlant,138.82752645929997
2030,NO,GasPowerPlant,392.87540643559146
2040,NO,GasPowerPlant,2.947518397999998
2020,UK,GasPowerPlant,1.8442500000000006
2030,UK,GasPowerPlant,2.950800000000001
2020,FR,CoalCHPPlant,1838.6609964287902
2030,FR,CoalCHPPlant,733.8748951047953
2040,FR,CoalCHPPlant,234.55278105745998
2020,UK,CoalCHPPlant,4124.573302053689
2030,UK,CoalCHPPlant,1779.7856422149114
2040,UK,CoalCHPPlant,509.2995551327966
2020,DE,GasCHPPlant,5215.39139284509
2030,DE,GasCHPPlant,6164.292942620099
2040,DE,GasCHPPlant,3710.2388604358644
2020,FR,GasCHPPlant,37.27821236373139
2030,FR,GasCHPPlant,74.81427772448532
2040,FR,GasCHPPlant,51.377814962194556
2020,DK,GasCHPPlant,2.76119999999999
2030,DK,GasCHPPlant,3.7295999999999836
2020,UK,GasCHPPlant,58.74607357959622
2030,UK,GasCHPPlant,248.65698614622121
2040,UK,GasCHPPlant,215.64373175313946
2020,FR,CoalPowerPlantCC,12.600745702413843
2030,FR,CoalPowerPlantCC,3.026936425603458
2020,UK,CoalPowerPlantCC,13.109877946840859
2020,FR,GasPowerPlantCC,13.554307542906592
2030,FR,GasPowerPlantCC,6.121993640226577
2040,FR,GasPowerPlantCC,4.538129094873098
2020,NO,GasPowerPlantCC,78.7053158382276
2030,NO,GasPowerPlantCC,87.67657073398885
2040,NO,GasPowerPlantCC,30.768012080530436
2020,UK,GasPowerPlantCC,1.6338332249796215
2030,UK,GasPowerPlantCC,0.48590166666666673
2020,FR,CoalCHPPlantCC,160.84974812627152
2030,FR,CoalCHPPlantCC,141.36157735473705
2040,FR,CoalCHPPlantCC,69.00649622631609
2020,DK,CoalCHPPlantCC,18.466160000000002
2020,UK,CoalCHPPlantCC,416.36239302296394
2030,UK,CoalCHPPlantCC,376.66619924053975
2040,UK,CoalCHPPlantCC,342.4043935784629
2020,DE,GasCHPPlantCC,202.44322882717748
2030,DE,GasCHPPlantCC,86.85143801066882
2040,DE,GasCHPPlantCC,136.6106289487846
2050,DE,GasCHPPlantCC,288.0581532447955
2020,FR,GasCHPPlantCC,25.618681880141757
2030,FR,GasCHPPlantCC,38.36363050707634
2040,FR,GasCHPPlantCC,94.37396824589617
2050,FR,GasCHPPlantCC,49.504519202027794
2020,NO,GasCHPPlantCC,58.01524399761022
2030,NO,GasCHPPlantCC,63.355869403637044
2040,NO,GasCHPPlantCC,51.31326037690001
2050,NO,GasCHPPlantCC,15.995256693579552
2020,DK,GasCHPPlantCC,121.70287005766896
2030,DK,GasCHPPlantCC,126.7161845160302
2040,DK,GasCHPPlantCC,132.3013230000001
2050,DK,GasCHPPlantCC,43.40028542045454
2020,UK,GasCHPPlantCC,5.565037156312149
2030,UK,GasCHPPlantCC,27.28321137589564
2040,UK,GasCHPPlantCC,116.26099590829831
2050,UK,GasCHPPlantCC,79.19637045450199
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1379.8206000000002
2040,DE,LPGCar,1586.7936899999988
2050,DE,LPGCar,7.014331607278249
2020,FR,LPGCar,795.5019209718649
2030,FR,LPGCar,1008.8243096712389
2040,FR,LPGCar,1047.4288472669946
2050,FR,LPGCar,16.651232250000028
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,189.72533249999995
2040,NO,LPGCar,218.18413237499996
2050,NO,LPGCar,0.17985112736235997
2020,DK,LPGCar,179.97660000000008
2030,DK,LPGCar,206.97309000000007
2040,DK,LPGCar,238.01905349999979
2020,UK,LPGCar,561.8449297496285
2030,UK,LPGCar,821.4129789780003
2040,UK,LPGCar,676.9026843480889
