Year,Region,Technology,value
2020,FR,CoalPowerPlant,48.019129901600024
2020,FR,GasPowerPlant,45.890452927666836
2030,FR,GasPowerPlant,22.605128689713325
2040,FR,GasPowerPlant,34.402278585890805
2020,NO,GasPowerPlant,3041.3974527006485
2030,NO,GasPowerPlant,2293.1107028403226
2040,NO,GasPowerPlant,1173.6713396181985
2020,UK,GasPowerPlant,2.1827874640000022
2030,UK,GasPowerPlant,14.112608244066669
2040,UK,GasPowerPlant,4.35273882056
2020,FR,CoalCHPPlant,1320.7672712278577
2030,FR,CoalCHPPlant,537.6558020739772
2020,UK,CoalCHPPlant,2338.534229967358
2030,UK,CoalCHPPlant,1084.1276455085767
2020,DE,GasCHPPlant,7307.947332924016
2030,DE,GasCHPPlant,6570.13897390827
2040,DE,GasCHPPlant,5757.205580548933
2050,DE,GasCHPPlant,909.3916555833556
2020,FR,GasCHPPlant,306.8536303787417
2030,FR,GasCHPPlant,551.5676058687023
2040,FR,GasCHPPlant,1031.2071507780615
2050,FR,GasCHPPlant,266.87443222878784
2020,NO,GasCHPPlant,641.5220144992003
2030,NO,GasCHPPlant,617.0801363664501
2040,NO,GasCHPPlant,516.2210753949347
2020,DK,GasCHPPlant,1189.6959971807998
2030,DK,GasCHPPlant,1261.7952976367683
2040,DK,GasCHPPlant,1053.5037552885744
2050,DK,GasCHPPlant,9.380660812878794
2020,UK,GasCHPPlant,289.54455260686626
2030,UK,GasCHPPlant,589.9037074734971
2040,UK,GasCHPPlant,1732.4456384046252
2050,UK,GasCHPPlant,366.1716928164796
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1331.7888878387282
2040,DE,LPGCar,984.1899279903024
2050,DE,LPGCar,1.810543800000005
2020,FR,LPGCar,651.9310656162604
2030,FR,LPGCar,844.634224468199
2040,FR,LPGCar,319.3660690132227
2050,FR,LPGCar,60.91928588851051
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,189.72533249999995
2040,NO,LPGCar,144.16760517152994
2020,DK,LPGCar,179.97660000000008
2030,DK,LPGCar,163.4597934187879
2040,DK,LPGCar,118.84461848296122
2020,UK,LPGCar,622.5845152797806
2030,UK,LPGCar,833.4599621167985
2040,UK,LPGCar,131.6036657876137
2050,UK,LPGCar,5.283373738901893
2020,DE,BECCS,-1200.0
2030,DE,BECCS,-1200.0
2040,DE,BECCS,-1200.0
2050,DE,BECCS,-1500.0
2020,FR,BECCS,-600.0
2030,FR,BECCS,-600.0
2040,FR,BECCS,-600.0
2050,FR,BECCS,-900.0
2020,NO,BECCS,-300.0
2030,NO,BECCS,-300.0
2040,NO,BECCS,-300.0
2050,NO,BECCS,-600.0
2020,DK,BECCS,-300.0
2030,DK,BECCS,-300.0
2040,DK,BECCS,-300.0
2050,DK,BECCS,-600.0
2020,UK,BECCS,-600.0
2030,UK,BECCS,-600.0
2040,UK,BECCS,-600.0
2050,UK,BECCS,-600.0
