Year,Region,Technology,Hour,Fuel,value
2030,FR,Battery,37,Power,37.2519626190235
2030,UK,H2Tank,48,H2,0.027066013817208114
2040,NO,H2Tank,79,H2,92.32282870888123
2030,NO,H2Tank,66,H2,18.590732432176896
2050,NO,PHS,14,Power,321.011113111324
2050,UK,PHS,118,Power,200.40060080100122
2040,NO,PHS,120,Power,-0.0
2030,NO,H2Tank,51,H2,11.377109044895564
2030,DK,Battery,40,Power,18.793873546713506
2040,DK,Battery,2,Power,37.3189198908148
2020,DK,PHS,103,Power,0.0
2030,NO,PHS,36,Power,-0.0
2050,UK,Battery,37,Power,336.3908370938819
2040,DK,Battery,47,Power,0.0
2050,DK,H2Tank,113,H2,27.598883772140354
2020,FR,Battery,88,Power,49.960013997200356
