Year,Region,Technology,value
2030,NO,CoalCHPPlant,0.0
2040,NO,CoalCHPPlant,0.0
2050,NO,CoalCHPPlant,-0.0
2020,DK,CoalCHPPlant,9.09533333333333
2030,DK,CoalCHPPlant,9.09533333333333
2040,DK,CoalCHPPlant,6.845333333333331
2050,DK,CoalCHPPlant,1.7828333333333308
2020,UK,CoalCHPPlant,76.49203036196559
2030,UK,CoalCHPPlant,76.49203036196559
2040,UK,CoalCHPPlant,67.5
2050,UK,CoalCHPPlant,16.875
2020,DE,GasCHPPlant,189.18000000000004
2030,DE,GasCHPPlant,198.639
2040,DE,GasCHPPlant,153.639
2050,DE,GasCHPPlant,52.38900000000001
2020,FR,GasCHPPlant,11.283333333333333
2030,FR,GasCHPPlant,11.828700000000007
2040,FR,GasCHPPlant,9.128700000000006
2050,FR,GasCHPPlant,3.053700000000006
2020,NO,GasCHPPlant,-0.0
2030,NO,GasCHPPlant,-0.0
2040,NO,GasCHPPlant,-0.0
2050,NO,GasCHPPlant,-0.0
2020,DK,GasCHPPlant,20.847823406049788
2030,DK,GasCHPPlant,20.847823406049788
2040,DK,GasCHPPlant,16.707445406973886
2050,DK,GasCHPPlant,4.051195406973886
2020,UK,GasCHPPlant,18.0
2030,UK,GasCHPPlant,18.0
2040,UK,GasCHPPlant,13.5
2050,UK,GasCHPPlant,3.375
2020,DE,CoalPowerPlantCC,0.0
2030,DE,CoalPowerPlantCC,0.0
2040,DE,CoalPowerPlantCC,0.0
2050,DE,CoalPowerPlantCC,0.0
2020,FR,CoalPowerPlantCC,0.0
2030,FR,CoalPowerPlantCC,-0.0
2040,FR,CoalPowerPlantCC,0.0
2050,FR,CoalPowerPlantCC,0.0
2020,NO,CoalPowerPlantCC,0.0
2030,NO,CoalPowerPlantCC,-0.0
2040,NO,CoalPowerPlantCC,-0.0
2050,NO,CoalPowerPlantCC,-0.0
2020,DK,CoalPowerPlantCC,0.0
2030,DK,CoalPowerPlantCC,0.0
2040,DK,CoalPowerPlantCC,0.0
2050,DK,CoalPowerPlantCC,0.0
2020,UK,CoalPowerPlantCC,0.0
2030,UK,CoalPowerPlantCC,-0.0
2040,UK,CoalPowerPlantCC,0.0
2050,UK,CoalPowerPlantCC,0.0
2020,DE,GasPowerPlantCC,0.0
2030,DE,GasPowerPlantCC,-0.0
2040,DE,GasPowerPlantCC,-0.0
2050,DE,GasPowerPlantCC,0.0
2020,FR,GasPowerPlantCC,-0.0
2030,FR,GasPowerPlantCC,-0.0
2040,FR,GasPowerPlantCC,-0.0
2050,FR,GasPowerPlantCC,0.0
2020,NO,GasPowerPlantCC,50.1508864345412
2030,NO,GasPowerPlantCC,78.42206775798128
2040,NO,GasPowerPlantCC,108.12921380270411
2050,NO,GasPowerPlantCC,92.94171380270413
2020,DK,GasPowerPlantCC,0.0
2030,DK,GasPowerPlantCC,-0.0
2040,DK,GasPowerPlantCC,0.0
2050,DK,GasPowerPlantCC,0.0
2020,UK,GasPowerPlantCC,-0.0
2030,UK,GasPowerPlantCC,-0.0
2040,UK,GasPowerPlantCC,-0.0
2050,UK,GasPowerPlantCC,0.0
2020,DE,CoalCHPPlantCC,0.0
2030,DE,CoalCHPPlantCC,-0.0
2040,DE,CoalCHPPlantCC,-0.0
2050,DE,CoalCHPPlantCC,0.0
2020,FR,CoalCHPPlantCC,2.805829941861642
2030,FR,CoalCHPPlantCC,2.8058299418616417
2040,FR,CoalCHPPlantCC,2.805829941861642
2050,FR,CoalCHPPlantCC,2.805829941861642
2020,NO,CoalCHPPlantCC,0.0
2030,NO,CoalCHPPlantCC,0.0
2040,NO,CoalCHPPlantCC,0.0
2050,NO,CoalCHPPlantCC,-0.0
2020,DK,CoalCHPPlantCC,-0.0
2030,DK,CoalCHPPlantCC,-0.0
2040,DK,CoalCHPPlantCC,0.0
2050,DK,CoalCHPPlantCC,0.0
2020,UK,CoalCHPPlantCC,15.112969638034414
2030,UK,CoalCHPPlantCC,15.112969638034405
2040,UK,CoalCHPPlantCC,1.6050000000000075
2050,UK,CoalCHPPlantCC,1.6050000000000075
2020,DE,GasCHPPlantCC,0.0
2030,DE,GasCHPPlantCC,-0.0
2040,DE,GasCHPPlantCC,54.93195
2050,DE,GasCHPPlantCC,87.29003250000001
2020,FR,GasCHPPlantCC,-0.0
2030,FR,GasCHPPlantCC,6.216299999999994
2040,FR,GasCHPPlantCC,29.282400000000003
2050,FR,GasCHPPlantCC,30.47112
2020,NO,GasCHPPlantCC,10.8
2030,NO,GasCHPPlantCC,11.102
2040,NO,GasCHPPlantCC,18.26865
2050,NO,GasCHPPlantCC,12.193650000000002
2020,DK,GasCHPPlantCC,5.512843260616875
2030,DK,GasCHPPlantCC,13.886176593950209
2040,DK,GasCHPPlantCC,19.763254593026115
2050,DK,GasCHPPlantCC,19.763254593026115
2020,UK,GasCHPPlantCC,-0.0
2030,UK,GasCHPPlantCC,8.398308941800002
2040,UK,GasCHPPlantCC,29.835031915905617
2050,UK,GasCHPPlantCC,45.0
2020,DE,Power2Gas,27.0053560285
2030,DE,Power2Gas,34.2953560285
2040,DE,Power2Gas,37.7254275725
2050,DE,Power2Gas,31.49717856375659
2020,FR,Power2Gas,16.303649914362857
2030,FR,Power2Gas,21.16364991436286
2040,FR,Power2Gas,38.020833333333336
2050,FR,Power2Gas,52.49584656221441
2020,NO,Power2Gas,9.166666666666666
2030,NO,Power2Gas,18.125
2040,NO,Power2Gas,35.42594190945826
2050,NO,Power2Gas,30.219275242791596
2020,DK,Power2Gas,8.1
2030,DK,Power2Gas,10.530000000000001
2040,DK,Power2Gas,23.610543001000003
2050,DK,Power2Gas,19.965543001000004
2020,UK,Power2Gas,13.5
2030,UK,Power2Gas,18.833333333333336
2040,UK,Power2Gas,29.166281937852
2050,UK,Power2Gas,41.51426267041666
2020,DE,H2Car,0.0
2030,DE,H2Car,-0.0
2040,DE,H2Car,-0.0
2050,DE,H2Car,0.0
2020,FR,H2Car,-0.0
2030,FR,H2Car,-0.0
2040,FR,H2Car,0.0
2050,FR,H2Car,0.0
2020,NO,H2Car,0.0
2030,NO,H2Car,0.0
2040,NO,H2Car,0.0
2050,NO,H2Car,0.0
2020,DK,H2Car,0.0
2030,DK,H2Car,0.0
2040,DK,H2Car,0.0
2050,DK,H2Car,0.0
2020,UK,H2Car,-0.0
2030,UK,H2Car,0.0
2040,UK,H2Car,0.0
2050,UK,H2Car,0.0
2020,DE,BEV,0.0
2030,DE,BEV,0.0
2040,DE,BEV,-0.0
2050,DE,BEV,37.2492705
2020,FR,BEV,12.6
2030,FR,BEV,22.05
2040,FR,BEV,16.79945535986441
2050,FR,BEV,31.04105875
2020,NO,BEV,0.0
2030,NO,BEV,0.0
2040,NO,BEV,0.0
2050,NO,BEV,5.121774693750001
2020,DK,BEV,0.0
2030,DK,BEV,0.0
2040,DK,BEV,0.0
2050,DK,BEV,5.587390575000001
2020,UK,BEV,17.163
2030,UK,BEV,28.637999999999998
2040,UK,BEV,23.017924618602823
2050,UK,BEV,27.936952875
2020,DE,LPGCar,24.492
2030,DE,LPGCar,41.367000000000004
2040,DE,LPGCar,32.39067
2050,DE,LPGCar,15.51567
2020,FR,LPGCar,15.9724512
2030,FR,LPGCar,26.772451200000003
2040,FR,LPGCar,18.343075
2050,FR,LPGCar,7.543074999999998
2020,NO,LPGCar,3.6
2030,NO,LPGCar,6.300000000000001
2040,NO,LPGCar,4.453717125000001
2050,NO,LPGCar,1.7537171250000005
2020,DK,LPGCar,3.6738000000000004
2030,DK,LPGCar,6.373800000000001
2040,DK,LPGCar,4.8586005000000005
2050,DK,LPGCar,2.1586005000000004
2020,UK,LPGCar,11.700000000000001
2030,UK,LPGCar,20.475
2040,UK,LPGCar,13.04514
2050,UK,LPGCar,4.27014
2020,DE,BiomassGenerator,18.0
2030,DE,BiomassGenerator,18.0
2040,DE,BiomassGenerator,13.5
2050,DE,BiomassGenerator,6.75
2020,FR,BiomassGenerator,10.0
2030,FR,BiomassGenerator,10.0
2040,FR,BiomassGenerator,7.75
2050,FR,BiomassGenerator,4.375
2020,NO,BiomassGenerator,4.5
2030,NO,BiomassGenerator,4.5
2040,NO,BiomassGenerator,3.375
2050,NO,BiomassGenerator,10.0
2020,DK,BiomassGenerator,4.5
2030,DK,BiomassGenerator,4.5
2040,DK,BiomassGenerator,3.375
2050,DK,BiomassGenerator,1.6875
2020,UK,BiomassGenerator,9.0
2030,UK,BiomassGenerator,10.0
2040,UK,BiomassGenerator,7.75
2050,UK,BiomassGenerator,4.375
2020,DE,BECCS,0.0
2030,DE,BECCS,0.0
2040,DE,BECCS,0.0
2050,DE,BECCS,0.0
2020,FR,BECCS,5.0
2030,FR,BECCS,5.0
2040,FR,BECCS,5.0
2050,FR,BECCS,5.0
2020,NO,BECCS,0.0
2030,NO,BECCS,0.0
2040,NO,BECCS,0.0
2050,NO,BECCS,5.0
2020,DK,BECCS,0.0
2030,DK,BECCS,0.0
2040,DK,BECCS,0.0
2050,DK,BECCS,0.0
2020,UK,BECCS,0.0
2030,UK,BECCS,5.0
2040,UK,BECCS,5.0
2050,UK,BECCS,5.0
2020,DE,WindOnshore,65.0
2030,DE,WindOnshore,82.0
2040,DE,WindOnshore,99.0
2050,DE,WindOnshore,130.0
2020,FR,WindOnshore,84.0
2030,FR,WindOnshore,106.0
2040,FR,WindOnshore,140.0
2050,FR,WindOnshore,180.0
2020,NO,WindOnshore,24.225
2030,NO,WindOnshore,33.0
2040,NO,WindOnshore,39.0
2050,NO,WindOnshore,46.0
2020,DK,WindOnshore,35.8375
2030,DK,WindOnshore,49.0
2040,DK,WindOnshore,59.0
2050,DK,WindOnshore,70.0
2020,UK,WindOnshore,86.0
2030,UK,WindOnshore,113.0
2040,UK,WindOnshore,151.0
2050,UK,WindOnshore,210.0
2020,DE,ElectricHeater,0.0
2030,DE,ElectricHeater,0.0
2040,DE,ElectricHeater,-0.0
2050,DE,ElectricHeater,47.592279
2020,FR,ElectricHeater,-0.0
2030,FR,ElectricHeater,6.0351
2040,FR,ElectricHeater,11.08674
2050,FR,ElectricHeater,20.767792500000002
2020,NO,ElectricHeater,0.0
2030,NO,ElectricHeater,0.0
2040,NO,ElectricHeater,0.0
2050,NO,ElectricHeater,0.027782999999999447
2020,DK,ElectricHeater,-0.0
2030,DK,ElectricHeater,-0.0
2040,DK,ElectricHeater,-0.0
2050,DK,ElectricHeater,21.587391
2020,UK,ElectricHeater,0.0
2030,UK,ElectricHeater,0.0
2040,UK,ElectricHeater,51.46109554185493
2050,UK,ElectricHeater,59.06897324999999
2020,DE,WindOffshore,13.0
2030,DE,WindOffshore,21.0
2040,DE,WindOffshore,32.0
2050,DE,WindOffshore,45.0
2020,FR,WindOffshore,6.0
2030,FR,WindOffshore,11.0
2040,FR,WindOffshore,25.0
2050,FR,WindOffshore,24.0
2020,NO,WindOffshore,-0.0
2030,NO,WindOffshore,5.0
2040,NO,WindOffshore,8.0
2050,NO,WindOffshore,30.0
2020,DK,WindOffshore,-0.0
2030,DK,WindOffshore,7.0
2040,DK,WindOffshore,12.0
2050,DK,WindOffshore,30.0
2020,UK,WindOffshore,4.0
2030,UK,WindOffshore,7.0
2040,UK,WindOffshore,20.0
2050,UK,WindOffshore,30.0
