Year,Region,Technology,value
2020,FR,GasPowerPlant,72.84227207524245
2030,FR,GasPowerPlant,23.83828
2020,UK,GasPowerPlant,2.1827874640000013
2020,FR,CoalCHPPlant,2032.4368396283735
2030,FR,CoalCHPPlant,1400.7901441641454
2020,DK,CoalCHPPlant,184.66160000000002
2020,UK,CoalCHPPlant,4323.768489308002
2030,UK,CoalCHPPlant,3678.4740157116366
2020,DE,GasCHPPlant,7307.368738561128
2030,DE,GasCHPPlant,4090.656514145929
2040,DE,GasCHPPlant,2341.2283700267008
2050,DE,GasCHPPlant,324.4664893933074
2020,FR,GasCHPPlant,272.00880534898033
2030,FR,GasCHPPlant,197.67498000000015
2040,FR,GasCHPPlant,49.58604000000001
2050,FR,GasCHPPlant,25.81486200000006
2020,DK,GasCHPPlant,726.9871924502474
2030,DK,GasCHPPlant,458.6555949668314
2040,DK,GasCHPPlant,284.2771729185069
2020,UK,GasCHPPlant,214.74994535138867
2030,UK,GasCHPPlant,205.03360785211999
2040,UK,GasCHPPlant,98.98736916045216
2050,UK,GasCHPPlant,22.45243611960269
2020,NO,GasPowerPlantCC,303.365305184464
2030,NO,GasPowerPlantCC,448.8942614899558
2040,NO,GasPowerPlantCC,401.4319533247903
2020,FR,CoalCHPPlantCC,39.08380519887446
2030,FR,CoalCHPPlantCC,28.16866703489515
2020,UK,CoalCHPPlantCC,209.47794430629253
2030,UK,CoalCHPPlantCC,176.048362904902
2040,DE,GasCHPPlantCC,162.80494599733004
2050,DE,GasCHPPlantCC,190.79498447114088
2030,FR,GasCHPPlantCC,24.795398698885094
2040,FR,GasCHPPlantCC,121.17474482599512
2050,FR,GasCHPPlantCC,41.61944129859091
2020,NO,GasCHPPlantCC,61.20203023216784
2030,NO,GasCHPPlantCC,68.05395564958606
2040,NO,GasCHPPlantCC,73.07835766487301
2050,NO,GasCHPPlantCC,46.225818449999984
2020,DK,GasCHPPlantCC,38.0694007549753
2030,DK,GasCHPPlantCC,80.13570050331694
2040,DK,GasCHPPlantCC,103.87360570814943
2050,DK,GasCHPPlantCC,28.81293033558698
2030,UK,GasCHPPlantCC,33.045501976755205
2040,UK,GasCHPPlantCC,154.52922888747003
2050,UK,GasCHPPlantCC,60.07576632121214
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1379.8206000000002
2040,DE,LPGCar,1586.7936899999988
2050,DE,LPGCar,115.35412269450931
2020,FR,LPGCar,831.3189351110511
2030,FR,LPGCar,1061.4887806294212
2040,FR,LPGCar,823.5246858858563
2050,FR,LPGCar,98.67942950000001
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,189.72533249999995
2040,NO,LPGCar,218.18413237499996
2050,NO,LPGCar,1.5551854392045468
2020,DK,LPGCar,179.97660000000008
2030,DK,LPGCar,206.97309000000007
2040,DK,LPGCar,238.01905349999979
2020,UK,LPGCar,525.9169663313702
2030,UK,LPGCar,766.0273552358586
2040,UK,LPGCar,233.05147758964748
2020,FR,BECCS,-36.917535434
2030,FR,BECCS,-70.18517556942257
2050,FR,BECCS,-41.5625
2050,NO,BECCS,-414.2889660231549
2030,UK,BECCS,-41.98246763214693
