Year,Region,Technology,value
2020,FR,CoalPowerPlant,275.4399412631771
2030,FR,CoalPowerPlant,48.09222938516761
2020,UK,CoalPowerPlant,551.6606682948625
2020,FR,GasPowerPlant,145.3107255367815
2030,FR,GasPowerPlant,46.4844540568758
2040,FR,GasPowerPlant,24.398098692159497
2020,NO,GasPowerPlant,122.0921884318185
2030,NO,GasPowerPlant,573.6942558897872
2040,NO,GasPowerPlant,11.095487863691906
2020,UK,GasPowerPlant,18.52842303917771
2030,UK,GasPowerPlant,7.40237953825333
2020,FR,CoalCHPPlant,1211.613850723706
2030,FR,CoalCHPPlant,667.9158936485304
2040,FR,CoalCHPPlant,302.2769150884792
2020,DK,CoalCHPPlant,184.66160000000008
2020,UK,CoalCHPPlant,2517.037492572127
2030,UK,CoalCHPPlant,1655.8503461774287
2040,UK,CoalCHPPlant,1051.7772566196552
2020,DE,GasCHPPlant,7239.823681116867
2030,DE,GasCHPPlant,6238.061961636944
2040,DE,GasCHPPlant,1597.9294570083746
2050,DE,GasCHPPlant,25.38849633207073
2020,FR,GasCHPPlant,283.6973810574333
2030,FR,GasCHPPlant,162.38355527136468
2040,FR,GasCHPPlant,101.23408958184399
2020,NO,GasCHPPlant,119.43741209117489
2030,NO,GasCHPPlant,55.87642204391619
2040,NO,GasCHPPlant,21.653789220849983
2020,DK,GasCHPPlant,536.7964393808747
2030,DK,GasCHPPlant,312.9507690061935
2040,DK,GasCHPPlant,131.3777759066224
2020,UK,GasCHPPlant,114.0506043533361
2030,UK,GasCHPPlant,186.9593073914481
2040,UK,GasCHPPlant,96.15981195261892
2020,NO,GasPowerPlantCC,75.04905378851159
2030,NO,GasPowerPlantCC,60.13473815422954
2040,NO,GasPowerPlantCC,25.636290100698744
2020,FR,CoalCHPPlantCC,233.95301372963465
2030,FR,CoalCHPPlantCC,150.8430967812951
2040,FR,CoalCHPPlantCC,62.23408282321415
2020,UK,CoalCHPPlantCC,611.7038702229048
2030,UK,CoalCHPPlantCC,389.0597288442884
2040,UK,CoalCHPPlantCC,287.4327889095955
2030,DE,GasCHPPlantCC,79.47453785685138
2040,DE,GasCHPPlantCC,348.15930369502786
2050,DE,GasCHPPlantCC,270.77269559233105
2030,FR,GasCHPPlantCC,31.080250986927453
2040,FR,GasCHPPlantCC,91.48666000958819
2050,FR,GasCHPPlantCC,47.69562336005224
2020,NO,GasCHPPlantCC,51.40129864095686
2030,NO,GasCHPPlantCC,67.22830377945496
2040,NO,GasCHPPlantCC,53.46480648807749
2050,NO,GasCHPPlantCC,16.747129350000005
2020,DK,GasCHPPlantCC,68.29934927311186
2030,DK,GasCHPPlantCC,95.79404179215346
2040,DK,GasCHPPlantCC,119.16354540933769
2050,DK,GasCHPPlantCC,47.67688292669794
2030,UK,GasCHPPlantCC,33.49372296421428
2040,UK,GasCHPPlantCC,128.57130514844135
2050,UK,GasCHPPlantCC,91.71917243884796
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1379.8206000000002
2040,DE,LPGCar,1586.7936899999988
2020,FR,LPGCar,795.5019209718649
2030,FR,LPGCar,1008.8243096712389
2040,FR,LPGCar,1047.4288472669946
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,189.72533249999995
2040,NO,LPGCar,218.18413237499996
2020,DK,LPGCar,179.97660000000008
2030,DK,LPGCar,206.97309000000007
2040,DK,LPGCar,238.01905349999979
2020,UK,LPGCar,561.8449297496285
2030,UK,LPGCar,821.4129789780003
2040,UK,LPGCar,673.2835117471798
