Year,Region,Technology,Hour,Fuel,value
2050,NO,PHS,72,Power,366.7903660148804
2020,UK,H2Tank,112,H2,0.0
2020,DK,Battery,20,Power,-0.0
2050,UK,PHS,25,Power,98.18782721370974
2040,DK,PHS,29,Power,0.0
2040,DK,Battery,63,Power,164.3623142198131
2040,NO,Battery,42,Power,0.0
2030,DK,Battery,33,Power,35.99181678322794
2020,DE,PHS,103,Power,-0.0
2030,DE,PHS,53,Power,-0.0
2030,NO,Battery,11,Power,-0.0
2030,NO,PHS,25,Power,-0.0
2030,UK,H2Tank,95,H2,-0.0
2020,FR,H2Tank,86,H2,25.964912280701753
2040,DK,PHS,7,Power,0.0
2030,UK,Battery,6,Power,44.256153280142065
2030,DK,Battery,70,Power,18.8561667784444
2040,UK,PHS,101,Power,-0.0
2030,UK,PHS,6,Power,-0.0
2030,UK,H2Tank,88,H2,4.226313852638062
2030,UK,Battery,98,Power,84.49866708869928
2050,DE,H2Tank,93,H2,175.0
2040,UK,PHS,4,Power,-0.0
2030,FR,H2Tank,49,H2,0.0
2050,NO,Battery,13,Power,61.077052980964865
2030,UK,H2Tank,26,H2,0.0
2050,UK,H2Tank,58,H2,130.0
2040,NO,Battery,24,Power,-0.0
2030,DE,H2Tank,9,H2,22.998193481320744
2050,DK,PHS,77,Power,85.64653276926309
2020,DE,PHS,118,Power,-0.0
2040,NO,H2Tank,42,H2,55.89282972477149
2020,DE,H2Tank,18,H2,-0.0
2050,NO,Battery,71,Power,9.688801366465563
2030,UK,Battery,57,Power,40.177979501927375
2020,DE,PHS,113,Power,-0.0
2050,DK,H2Tank,103,H2,40.0
2050,UK,H2Tank,71,H2,27.412280701754387
2050,DE,PHS,67,Power,466.46432052038233
2020,NO,H2Tank,28,H2,0.2055996490537508
2050,DE,PHS,101,Power,568.0770484303647
2020,UK,H2Tank,99,H2,4.686354379791451
2050,DK,PHS,119,Power,100.10010010010011
2050,FR,PHS,92,Power,484.3818226927247
2050,DE,PHS,52,Power,392.11752657597947
2050,UK,H2Tank,72,H2,13.706140350877194
2040,UK,H2Tank,91,H2,26.873033668190843
2020,UK,Battery,64,Power,9.545022500363357
2030,DK,PHS,41,Power,0.0
2050,FR,PHS,62,Power,366.20343823687733
2040,DK,H2Tank,93,H2,5.023291772982457
2050,DK,PHS,114,Power,99.0945830600201
2030,NO,PHS,119,Power,-0.0
2050,NO,Battery,116,Power,103.20854934974513
2040,FR,H2Tank,28,H2,7.709158624175032
2020,DK,Battery,71,Power,9.521165426630565
2030,DK,H2Tank,70,H2,0.0
2040,DK,H2Tank,69,H2,8.223684210526315
2030,DK,Battery,79,Power,88.45264534182745
2050,DK,H2Tank,97,H2,26.977697194297978
2020,DE,PHS,115,Power,0.0
2030,DK,H2Tank,3,H2,0.0
2020,NO,PHS,86,Power,-0.0
2020,DK,Battery,88,Power,9.50499238771815
2030,NO,PHS,93,Power,-0.0
2030,NO,H2Tank,27,H2,0.0
2030,UK,H2Tank,39,H2,5.6842105263157885
2040,DE,H2Tank,59,H2,130.0
2030,DK,Battery,82,Power,112.49344066352411
2050,DK,Battery,48,Power,212.12214135261692
2030,DK,PHS,100,Power,0.0
2020,NO,Battery,92,Power,-0.0
2040,DE,Battery,13,Power,197.14834825503655
2030,FR,PHS,8,Power,-0.0
2030,DK,PHS,54,Power,0.0
2020,NO,H2Tank,72,H2,0.2055996490537508
2020,UK,PHS,108,Power,-0.0
2040,DE,PHS,98,Power,-0.0
2020,UK,PHS,41,Power,-0.0
2040,DK,Battery,57,Power,125.48188054368114
2020,NO,PHS,117,Power,-0.0
2030,UK,PHS,67,Power,-0.0
2020,FR,PHS,89,Power,-0.0
2020,NO,PHS,85,Power,-0.0
2030,FR,Battery,28,Power,-0.0
2040,NO,Battery,20,Power,-0.0
2020,UK,PHS,72,Power,-0.0
2040,DE,PHS,86,Power,-0.0
2050,DE,Battery,42,Power,211.48722223894845
2030,UK,Battery,67,Power,7.42284298732841
2040,FR,Battery,66,Power,169.03779894897454
2030,DK,H2Tank,101,H2,0.0
2040,NO,PHS,106,Power,-0.0
2020,UK,H2Tank,116,H2,-0.0
2050,DE,H2Tank,28,H2,11.401570525641668
2050,DK,H2Tank,87,H2,40.0
2040,DE,Battery,50,Power,30.272758764856647
2020,DE,Battery,64,Power,-0.0
2040,UK,Battery,30,Power,-0.0
2020,NO,PHS,20,Power,-0.0
2020,UK,Battery,101,Power,47.75390125558285
2020,UK,PHS,96,Power,-0.0
2050,DK,Battery,99,Power,885.1460549160827
2030,NO,PHS,10,Power,-0.0
2040,NO,PHS,82,Power,-0.0
2040,DE,Battery,15,Power,175.68014900846512
2040,DE,H2Tank,106,H2,83.4329590612049
2030,DE,H2Tank,71,H2,28.222432252982458
2050,UK,PHS,71,Power,165.79965843813696
2030,DE,PHS,87,Power,-0.0
2040,DE,Battery,76,Power,177.52083512330117
2030,UK,H2Tank,20,H2,0.877192982456141
2050,UK,Battery,40,Power,392.4813077952961
2030,DE,Battery,81,Power,27.34693087504377
2040,NO,H2Tank,22,H2,6.163431140807941
2050,UK,H2Tank,76,H2,49.19646642600372
2050,FR,PHS,21,Power,285.7678278324029
2040,NO,PHS,24,Power,-0.0
2050,DE,H2Tank,45,H2,20.559210526315788
2020,FR,PHS,110,Power,-0.0
2030,DE,H2Tank,3,H2,35.0
2040,UK,H2Tank,53,H2,17.345279465464884
2040,UK,PHS,112,Power,-0.0
2020,NO,Battery,69,Power,-0.0
2020,DK,Battery,69,Power,9.523069945388944
2040,DE,Battery,71,Power,184.44841587053196
2040,FR,Battery,104,Power,394.86664480703826
2040,DK,Battery,14,Power,0.0
2020,DE,PHS,18,Power,-0.0
2020,FR,H2Tank,4,H2,12.982456140350877
2020,FR,Battery,75,Power,24.321945418212927
2050,FR,H2Tank,84,H2,200.0
2040,DE,Battery,9,Power,199.82007198320255
2020,DE,PHS,85,Power,-0.0
2030,DK,H2Tank,91,H2,0.0
2040,UK,Battery,112,Power,205.52868670218868
2020,DE,H2Tank,101,H2,28.292661642166692
2020,NO,Battery,9,Power,-0.0
2020,DK,PHS,35,Power,0.0
2050,FR,H2Tank,82,H2,200.0
2020,DK,H2Tank,1,H2,0.0
2030,NO,Battery,118,Power,-0.0
2050,FR,PHS,100,Power,480.52030371071584
2050,DE,Battery,3,Power,470.98581196261557
2040,NO,Battery,62,Power,4.0626453950962365
2040,FR,H2Tank,54,H2,86.583131486679
2030,DE,H2Tank,83,H2,56.8421052631579
2050,DE,PHS,5,Power,538.2999940618113
2020,FR,PHS,50,Power,-0.0
2050,FR,H2Tank,2,H2,100.0
2020,NO,H2Tank,10,H2,0.33209775481552456
2030,DE,Battery,120,Power,27.240480235690068
2020,NO,H2Tank,113,H2,0.506604960799999
2040,FR,H2Tank,30,H2,50.41318788015295
2050,DE,Battery,110,Power,641.1219565182502
2050,NO,H2Tank,76,H2,148.8613730405606
2030,NO,PHS,105,Power,-0.0
2030,UK,H2Tank,31,H2,10.882124083113244
2030,UK,H2Tank,33,H2,8.842105263157894
2040,DK,Battery,104,Power,206.07042685055447
2020,DK,H2Tank,42,H2,0.0
2020,DE,Battery,52,Power,-0.0
2050,DK,H2Tank,39,H2,35.946631202028875
2040,DE,Battery,107,Power,208.7936043134799
2050,NO,Battery,30,Power,-0.0
2050,NO,Battery,87,Power,111.72732496777147
2020,DK,H2Tank,48,H2,0.0
2030,FR,H2Tank,64,H2,48.23369929708101
2040,DK,PHS,40,Power,0.0
2050,NO,H2Tank,59,H2,150.0
2030,UK,Battery,20,Power,8.967828137357156
2040,DE,H2Tank,100,H2,61.71556986509433
2020,NO,Battery,80,Power,-0.0
2020,DK,Battery,30,Power,-0.0
2030,FR,PHS,1,Power,-0.0
2040,NO,Battery,85,Power,2.37331392253194
2040,UK,PHS,102,Power,-0.0
2050,FR,H2Tank,51,H2,48.719206721647645
2040,FR,H2Tank,46,H2,47.25877192982456
2040,NO,Battery,31,Power,-0.0
2020,DE,H2Tank,33,H2,35.00188355562848
2020,DE,Battery,32,Power,-0.0
2040,NO,Battery,57,Power,4.064677327332816
2050,UK,PHS,79,Power,188.39406207805186
2030,DE,H2Tank,87,H2,40.1520804704772
2020,UK,Battery,77,Power,31.054664430581916
2020,DK,Battery,72,Power,9.520213310087902
2020,UK,Battery,26,Power,0.0
2020,FR,PHS,105,Power,-0.0
2050,DK,Battery,90,Power,1009.182178402576
2030,UK,H2Tank,61,H2,8.498563080621933
2020,NO,Battery,34,Power,-0.0
2040,DE,H2Tank,69,H2,33.282856519999996
2040,DK,Battery,5,Power,111.69367174569183
2040,UK,PHS,92,Power,-0.0
2050,DE,H2Tank,1,H2,87.5
2040,FR,H2Tank,95,H2,14.212305455958777
2030,DK,PHS,91,Power,0.0
2030,DK,PHS,94,Power,0.0
2040,FR,PHS,12,Power,-0.0
2040,NO,H2Tank,40,H2,56.22317310371886
2040,FR,H2Tank,115,H2,45.900079122633855
2030,DK,Battery,3,Power,38.619441535527834
2040,DE,Battery,45,Power,65.26544278668368
2020,UK,PHS,10,Power,-0.0
2040,UK,Battery,61,Power,285.42775140896606
2030,NO,PHS,79,Power,-0.0
2030,UK,H2Tank,21,H2,-0.0
2020,FR,H2Tank,87,H2,22.779710372561404
2040,DK,Battery,31,Power,0.037765183505821094
2030,DE,H2Tank,21,H2,-0.0
2030,UK,Battery,39,Power,31.58699532676259
2040,UK,H2Tank,114,H2,-0.0
2050,DE,H2Tank,26,H2,0.0
2050,DE,PHS,105,Power,592.7811554271935
2050,UK,H2Tank,60,H2,130.0
2020,UK,H2Tank,47,H2,3.511295794026566
2050,UK,PHS,98,Power,193.6948293110906
2030,UK,PHS,15,Power,-0.0
2020,DK,Battery,117,Power,7.587773430422273
2020,DE,Battery,104,Power,-0.0
2020,NO,PHS,45,Power,-0.0
2040,DE,PHS,49,Power,-0.0
2020,DK,H2Tank,23,H2,0.0
2040,DE,PHS,100,Power,-0.0
2030,UK,PHS,61,Power,-0.0
2030,DE,PHS,40,Power,-0.0
2030,NO,H2Tank,47,H2,0.0
2040,DK,Battery,77,Power,153.864569914841
2050,NO,PHS,18,Power,284.48778168595163
2020,UK,PHS,14,Power,-0.0
2040,FR,H2Tank,5,H2,50.0
2030,DK,Battery,87,Power,59.879284077226885
2050,DE,Battery,44,Power,211.44492690937287
2050,FR,Battery,100,Power,1027.5080484427035
2050,UK,PHS,73,Power,171.46522492091913
2040,NO,PHS,83,Power,-0.0
2040,NO,Battery,19,Power,-0.0
2020,NO,Battery,70,Power,-0.0
2040,NO,H2Tank,34,H2,59.118795849116665
2040,UK,PHS,47,Power,-0.0
2030,FR,Battery,81,Power,150.0
2050,UK,H2Tank,17,H2,97.83595998093463
2050,NO,Battery,58,Power,9.701405629461384
2020,UK,H2Tank,51,H2,1.8173536435414535
2040,UK,H2Tank,109,H2,22.105263157894736
2030,FR,PHS,63,Power,-0.0
2050,UK,PHS,45,Power,122.04307649303612
2040,FR,H2Tank,90,H2,67.44195900089865
2020,NO,PHS,49,Power,-0.0
2040,DE,PHS,111,Power,-0.0
2020,UK,H2Tank,102,H2,10.0
2030,NO,PHS,63,Power,-0.0
2040,UK,Battery,38,Power,163.40008787482182
2040,DK,H2Tank,28,H2,3.5625
2050,NO,H2Tank,105,H2,147.13406942345856
2050,DK,Battery,46,Power,212.16457214540029
2020,DK,PHS,2,Power,0.0
2050,DK,Battery,118,Power,600.1200180024002
2030,DE,Battery,24,Power,0.0
2040,DE,PHS,60,Power,-0.0
2030,DK,PHS,25,Power,0.0
2020,DK,PHS,71,Power,0.0
2040,NO,Battery,96,Power,2.370704582148294
2050,UK,Battery,74,Power,534.2449628766155
2020,DE,H2Tank,119,H2,30.0
2020,DK,Battery,25,Power,-0.0
2030,NO,H2Tank,117,H2,10.737747629850006
2040,FR,PHS,119,Power,-0.0
2020,UK,PHS,12,Power,-0.0
2030,FR,Battery,15,Power,32.15295820252291
2050,UK,PHS,90,Power,195.25138426688707
2030,DK,Battery,75,Power,26.592840761867365
2020,DK,PHS,85,Power,0.0
2040,FR,H2Tank,13,H2,79.16571196932924
2040,DK,PHS,38,Power,0.0
2020,FR,H2Tank,55,H2,38.33397447632321
2030,NO,PHS,27,Power,-0.0
2050,DK,H2Tank,26,H2,0.0
2030,UK,Battery,21,Power,0.0
2030,DK,H2Tank,115,H2,0.0
2020,UK,PHS,3,Power,-0.0
2050,DE,Battery,83,Power,1160.1378592722224
2040,DE,PHS,117,Power,-0.0
2040,UK,H2Tank,40,H2,7.559477083868636
2020,FR,H2Tank,25,H2,-0.0
2030,FR,PHS,26,Power,-0.0
2020,FR,Battery,79,Power,42.911881960596055
2040,UK,H2Tank,117,H2,8.624921260861715
2040,DE,Battery,51,Power,43.10246830768543
2030,DK,PHS,48,Power,0.0
2020,DE,PHS,22,Power,-0.0
2050,FR,PHS,61,Power,366.57000824512244
2020,FR,H2Tank,69,H2,8.248931804036358
2040,FR,PHS,115,Power,-0.0
2020,UK,PHS,33,Power,-0.0
2050,NO,H2Tank,97,H2,148.13852368875
2030,UK,H2Tank,107,H2,7.9649122807017525
2040,DK,Battery,55,Power,78.69498196155817
2040,UK,PHS,80,Power,-0.0
2020,FR,Battery,56,Power,14.455852253841215
2040,UK,Battery,11,Power,48.55177412949897
2050,FR,H2Tank,61,H2,200.0
2020,NO,Battery,73,Power,-0.0
2030,FR,H2Tank,35,H2,50.0
2050,DE,PHS,25,Power,294.56348164112984
2050,DE,H2Tank,114,H2,116.9555242614205
2050,NO,PHS,2,Power,431.4622147058824
2020,UK,Battery,56,Power,9.552661955717465
2030,DE,H2Tank,13,H2,14.655525752489101
2030,UK,Battery,106,Power,84.43109180992381
2030,DK,PHS,83,Power,0.0
2020,DE,PHS,78,Power,-0.0
2020,FR,PHS,112,Power,-0.0
2030,FR,Battery,118,Power,75.01500225030003
2040,FR,H2Tank,37,H2,99.19226564941589
2040,UK,PHS,104,Power,-0.0
2020,NO,PHS,14,Power,-0.0
2020,UK,PHS,118,Power,-0.0
2030,DE,H2Tank,95,H2,22.013218772816558
2040,UK,PHS,54,Power,-0.0
2030,NO,H2Tank,12,H2,3.9364892649569647
2050,FR,Battery,14,Power,314.12006323440374
2050,FR,H2Tank,79,H2,110.38778516740186
2040,UK,Battery,89,Power,371.6239247762416
2020,UK,Battery,37,Power,3.332917669061651
2030,FR,PHS,31,Power,-0.0
2020,DK,H2Tank,113,H2,0.0
2050,FR,Battery,97,Power,1027.8163625179957
2030,DK,PHS,78,Power,0.0
2020,FR,H2Tank,45,H2,13.705953136617506
2030,NO,Battery,16,Power,-0.0
2030,UK,H2Tank,56,H2,9.8192118846045
2030,FR,PHS,15,Power,-0.0
2050,DE,PHS,104,Power,584.3655209481417
2030,DK,H2Tank,63,H2,0.0
2020,UK,Battery,4,Power,8.254830287899278
2020,DE,H2Tank,6,H2,23.680629523075098
2040,FR,H2Tank,81,H2,100.0
2030,DK,PHS,106,Power,0.0
2030,DE,PHS,91,Power,-0.0
2040,UK,Battery,104,Power,367.331393611332
2040,UK,Battery,51,Power,182.71558466087177
2020,DE,H2Tank,12,H2,-0.0
2020,UK,Battery,91,Power,47.80168143199335
2030,NO,PHS,60,Power,-0.0
2020,DE,PHS,28,Power,-0.0
2030,DK,PHS,115,Power,0.0
2020,DK,H2Tank,89,H2,0.0
2050,DK,Battery,80,Power,1127.0807285156206
2020,DK,Battery,38,Power,-0.0
2050,DK,PHS,15,Power,69.3036827969884
2040,UK,H2Tank,68,H2,15.789473684210526
2030,FR,Battery,31,Power,23.12300881959902
2030,DK,PHS,105,Power,0.0
2020,DE,PHS,30,Power,-0.0
2040,UK,H2Tank,100,H2,2.4650273772229845
2020,DE,Battery,11,Power,-0.0
2050,FR,Battery,29,Power,100.03699520205927
2020,FR,H2Tank,66,H2,18.775247593510045
2020,NO,H2Tank,33,H2,0.2055996490537508
2040,DE,Battery,82,Power,253.1827973944761
2020,UK,H2Tank,115,H2,-0.0
2020,DK,H2Tank,5,H2,0.0
2050,UK,PHS,103,Power,201.71929317684823
2030,FR,Battery,63,Power,55.05668174368363
2050,UK,H2Tank,106,H2,130.0
2030,DK,PHS,81,Power,0.0
2020,DK,Battery,56,Power,9.53545860664633
2040,DK,H2Tank,79,H2,15.0
2040,DE,PHS,99,Power,-0.0
2040,NO,H2Tank,41,H2,55.89282972477149
2040,FR,PHS,66,Power,-0.0
2020,UK,PHS,24,Power,-0.0
2040,FR,Battery,52,Power,31.852541139475083
2040,NO,Battery,67,Power,4.060614478622604
2050,FR,Battery,26,Power,0.0
2030,DK,H2Tank,45,H2,0.0
2040,FR,H2Tank,70,H2,38.16040188530114
2050,DE,PHS,43,Power,357.7734650741222
2030,FR,Battery,8,Power,22.263154358914452
2030,DE,Battery,62,Power,44.93958513281577
2020,NO,Battery,7,Power,-0.0
2020,NO,Battery,32,Power,-0.0
2030,DK,H2Tank,108,H2,0.0
2040,NO,H2Tank,108,H2,43.454816366192254
2050,DK,H2Tank,36,H2,35.946631202028875
2030,DK,H2Tank,52,H2,0.0
2040,NO,H2Tank,119,H2,47.5
2020,FR,H2Tank,75,H2,7.7894049376062755
2050,UK,PHS,19,Power,122.39100644111144
2020,UK,H2Tank,55,H2,7.625
2040,DE,Battery,12,Power,199.76013195600993
2040,FR,PHS,46,Power,-0.0
2030,DK,PHS,88,Power,0.0
2040,DK,H2Tank,25,H2,3.9473684210526314
2050,FR,Battery,65,Power,605.8354527746469
2040,NO,Battery,15,Power,-0.0
2020,DE,H2Tank,11,H2,-0.0
2040,FR,Battery,103,Power,394.9061354205803
2050,NO,PHS,65,Power,366.0331425378377
2050,NO,H2Tank,100,H2,146.78952982631583
2040,DK,Battery,59,Power,172.73545664512528
2030,DE,Battery,38,Power,0.0
2020,DE,PHS,92,Power,-0.0
2040,DE,H2Tank,48,H2,0.12000639582781503
2040,UK,PHS,63,Power,-0.0
2020,NO,H2Tank,118,H2,0.506604960799999
2040,DK,PHS,32,Power,0.0
2020,FR,H2Tank,83,H2,36.49122807017544
2040,DK,PHS,20,Power,0.0
2050,DE,Battery,92,Power,1048.6758346403035
2050,UK,Battery,88,Power,1117.8697065450863
2050,DE,H2Tank,47,H2,-0.0
2040,DE,H2Tank,52,H2,88.01308294485833
2050,DE,Battery,99,Power,811.747760631953
2050,DK,PHS,101,Power,95.45405590486723
2030,FR,Battery,83,Power,149.97000150000002
2050,DK,PHS,61,Power,79.42279611157605
2020,DE,H2Tank,112,H2,28.292661642166692
2020,DK,PHS,4,Power,0.0
2030,NO,H2Tank,96,H2,7.113891258075005
2040,FR,Battery,9,Power,129.20425259551791
2020,FR,Battery,7,Power,-0.0
2030,FR,PHS,73,Power,-0.0
2050,NO,Battery,52,Power,-0.0
2020,DK,Battery,21,Power,-0.0
2030,DK,Battery,41,Power,10.649451662688495
2040,DE,Battery,34,Power,68.41697042272742
2020,FR,Battery,119,Power,25.002500250025
2020,NO,PHS,40,Power,-0.0
2030,DE,Battery,55,Power,31.054503199473686
2040,DK,H2Tank,120,H2,7.5
2040,UK,Battery,81,Power,346.01034969328697
2020,UK,H2Tank,79,H2,10.0
2030,FR,Battery,6,Power,22.26760765776993
2050,DE,Battery,57,Power,653.362096126123
2020,DK,PHS,28,Power,0.0
2050,FR,Battery,120,Power,600.0
2050,DE,PHS,119,Power,597.126963974512
