Year,Region,Technology,Hour,Fuel,value
2040,DE,Battery,42,Power,68.49751605487755
2030,DK,H2Tank,80,H2,0.0
2020,DK,Battery,39,Power,1.889248920592891
2030,DE,PHS,23,Power,-0.0
2050,DE,Battery,28,Power,12.279734193383259
2050,FR,Battery,32,Power,380.593830162988
2040,DE,H2Tank,28,H2,28.286854886216666
2040,DK,H2Tank,87,H2,12.258771929824562
2020,FR,Battery,35,Power,-0.0
2050,UK,Battery,48,Power,205.78816173226141
2020,NO,Battery,8,Power,-0.0
2050,DK,Battery,111,Power,164.79976902777543
2050,DE,Battery,5,Power,183.0029300226276
2030,DE,H2Tank,16,H2,-0.0
2030,DK,H2Tank,46,H2,0.0
2020,FR,PHS,7,Power,-0.0
2040,DK,Battery,99,Power,117.31344445160858
