Year,Region,Technology,Hour,Fuel,value
2040,FR,H2Tank,115,H2,19.800721493238573
2030,DK,Battery,3,Power,47.995394739896895
2040,DE,Battery,45,Power,68.47696885491808
2020,UK,PHS,10,Power,-0.0
2040,UK,Battery,61,Power,252.59539502460302
2030,NO,PHS,79,Power,-0.0
2030,UK,H2Tank,21,H2,0.038987415661053015
2020,FR,H2Tank,87,H2,35.47792371824561
2040,DK,Battery,31,Power,45.68369548451244
2030,DE,H2Tank,21,H2,-0.0
2030,UK,Battery,39,Power,39.712466919867474
2040,UK,H2Tank,114,H2,0.0
2050,DE,H2Tank,26,H2,0.0
2050,DE,PHS,105,Power,609.0724098430007
2050,UK,H2Tank,60,H2,130.0
2020,UK,H2Tank,47,H2,2.375
2050,UK,PHS,98,Power,204.45100734321585
2030,UK,PHS,15,Power,-0.0
2020,DK,Battery,117,Power,13.88506886068956
2020,DE,Battery,104,Power,0.0
2020,NO,PHS,45,Power,-0.0
2040,DE,PHS,49,Power,-0.0
2020,DK,H2Tank,23,H2,0.0
2040,DE,PHS,100,Power,-0.0
2030,UK,PHS,61,Power,-0.0
2030,DE,PHS,40,Power,-0.0
2030,NO,H2Tank,47,H2,0.0
2040,DK,Battery,77,Power,150.00220097713293
2050,NO,PHS,18,Power,35.50717312726146
2020,UK,PHS,14,Power,-0.0
2040,FR,H2Tank,5,H2,50.0
2030,DK,Battery,87,Power,63.74428006205501
2050,DE,Battery,44,Power,160.73086546391383
2050,FR,Battery,100,Power,1091.618986843569
2050,UK,PHS,73,Power,225.27030005958233
2040,NO,PHS,83,Power,-0.0
2040,NO,Battery,19,Power,0.0
2020,NO,Battery,70,Power,-0.0
2040,NO,H2Tank,34,H2,0.752921957075001
2040,UK,PHS,47,Power,-0.0
2030,FR,Battery,81,Power,150.0
2050,UK,H2Tank,17,H2,100.0112048640998
2050,NO,Battery,58,Power,8.250190647870085
2020,UK,H2Tank,51,H2,-0.0
2040,UK,H2Tank,109,H2,15.789473684210526
2030,FR,PHS,63,Power,-0.0
2050,UK,PHS,45,Power,146.43997493177085
2040,FR,H2Tank,90,H2,52.69712293718811
2020,NO,PHS,49,Power,-0.0
2040,DE,PHS,111,Power,-0.0
2020,UK,H2Tank,102,H2,5.0
2030,NO,PHS,63,Power,-0.0
2040,UK,Battery,38,Power,172.94140695483233
2040,DK,H2Tank,28,H2,7.125
2050,NO,H2Tank,105,H2,84.68653779836586
2050,DK,Battery,46,Power,33.139280996201045
2020,DK,PHS,2,Power,0.0
2050,DK,Battery,118,Power,137.96063703527867
2030,DE,Battery,24,Power,0.0
2040,DE,PHS,60,Power,-0.0
2030,DK,PHS,25,Power,0.0
2020,DK,PHS,71,Power,0.0
2040,NO,Battery,96,Power,-0.0
2050,UK,Battery,74,Power,548.4764879645205
2020,DE,H2Tank,119,H2,29.704675461
2020,DK,Battery,25,Power,-0.0
2030,NO,H2Tank,117,H2,16.43842245902502
2040,FR,PHS,119,Power,-0.0
2020,UK,PHS,12,Power,-0.0
2030,FR,Battery,15,Power,-0.0
2050,UK,PHS,90,Power,220.78028958997487
2030,DK,Battery,75,Power,26.205420079832543
2020,DK,PHS,85,Power,0.0
2040,FR,H2Tank,13,H2,93.23068473210526
2040,DK,PHS,38,Power,0.0
2020,FR,H2Tank,55,H2,33.07187944514061
2030,NO,PHS,27,Power,-0.0
2050,DK,H2Tank,26,H2,0.0
2030,UK,Battery,21,Power,0.0
2030,DK,H2Tank,115,H2,0.0
2020,UK,PHS,3,Power,-0.0
2050,DE,Battery,83,Power,875.029723171588
2040,DE,PHS,117,Power,-0.0
2040,UK,H2Tank,40,H2,7.894736842105263
2020,FR,H2Tank,25,H2,-0.0
2030,FR,PHS,26,Power,-0.0
2020,FR,Battery,79,Power,43.61218359704741
2040,UK,H2Tank,117,H2,7.875
2040,DE,Battery,51,Power,40.17659482014338
2030,DK,PHS,48,Power,0.0
2020,DE,PHS,22,Power,-0.0
2050,FR,PHS,61,Power,431.6523278538263
2020,FR,H2Tank,69,H2,11.283685582724852
2040,FR,PHS,115,Power,-0.0
2020,UK,PHS,33,Power,-0.0
2050,NO,H2Tank,97,H2,86.03553166080007
2030,UK,H2Tank,107,H2,7.9649122807017525
2040,DK,Battery,55,Power,147.3739220086026
2040,UK,PHS,80,Power,-0.0
2020,FR,Battery,56,Power,24.856646670051884
2040,UK,Battery,11,Power,144.53991721033506
2050,FR,H2Tank,61,H2,200.0
2020,NO,Battery,73,Power,-0.0
2030,FR,H2Tank,35,H2,48.51427992299458
2050,DE,PHS,25,Power,294.56348164112984
2050,DE,H2Tank,114,H2,87.5
2050,NO,PHS,2,Power,53.851182868532824
2020,UK,Battery,56,Power,1.4411422681888504
2030,DE,H2Tank,13,H2,2.4188781460771778
2030,UK,Battery,106,Power,147.43056619443604
2030,DK,PHS,83,Power,0.0
2020,DE,PHS,78,Power,-0.0
2020,FR,PHS,112,Power,-0.0
2030,FR,Battery,118,Power,75.01500225030003
2040,FR,H2Tank,37,H2,79.94403134891458
2040,UK,PHS,104,Power,-0.0
2020,NO,PHS,14,Power,-0.0
2020,UK,PHS,118,Power,-0.0
2030,DE,H2Tank,95,H2,-0.0
2040,UK,PHS,54,Power,-0.0
2030,NO,H2Tank,12,H2,10.91677598505184
2050,FR,Battery,14,Power,308.61380209928996
2050,FR,H2Tank,79,H2,165.23166848052097
2040,UK,Battery,89,Power,261.9204019538324
2020,UK,Battery,37,Power,-0.0
2030,FR,PHS,31,Power,-0.0
2020,DK,H2Tank,113,H2,0.0
2050,FR,Battery,97,Power,1091.946538047679
2030,DK,PHS,78,Power,0.0
2020,FR,H2Tank,45,H2,10.526315789473685
2030,NO,Battery,16,Power,-0.0
2030,UK,H2Tank,56,H2,12.0
2030,FR,PHS,15,Power,-0.0
2050,DE,PHS,104,Power,609.6820919349358
2030,DK,H2Tank,63,H2,0.0
2020,UK,Battery,4,Power,3.603945479837811
2020,DE,H2Tank,6,H2,23.326989812328932
2040,FR,H2Tank,81,H2,100.0
2030,DK,PHS,106,Power,0.0
2030,DE,PHS,91,Power,-0.0
2040,UK,Battery,104,Power,300.3113757145163
2040,UK,Battery,51,Power,199.1296762424674
2020,DE,H2Tank,12,H2,-0.0
2020,UK,Battery,91,Power,3.615858741664477
2030,NO,PHS,60,Power,-0.0
2020,DE,PHS,28,Power,-0.0
2030,DK,PHS,115,Power,0.0
2020,DK,H2Tank,89,H2,0.0
2050,DK,Battery,80,Power,275.8660925749559
2020,DK,Battery,38,Power,2.432381263948773
2050,DK,PHS,15,Power,69.3036827969884
2040,UK,H2Tank,68,H2,27.247372660476827
2030,FR,Battery,31,Power,37.27432162159359
2030,DK,PHS,105,Power,0.0
2020,DE,PHS,30,Power,-0.0
2040,UK,H2Tank,100,H2,20.05108944651531
2020,DE,Battery,11,Power,-0.0
2050,FR,Battery,29,Power,123.27865822240341
2020,FR,H2Tank,66,H2,21.54382264167222
2020,NO,H2Tank,33,H2,0.20559964905374944
2040,DE,Battery,82,Power,157.94406006843585
2020,UK,H2Tank,115,H2,5.0
2020,DK,H2Tank,5,H2,0.0
2050,UK,PHS,103,Power,203.43079477308507
2030,FR,Battery,63,Power,109.01821343293568
2050,UK,H2Tank,106,H2,130.0
2030,DK,PHS,81,Power,0.0
2020,DK,Battery,56,Power,11.387066159383386
2040,DK,H2Tank,79,H2,15.0
2040,DE,PHS,99,Power,-0.0
2040,NO,H2Tank,41,H2,0.0
2040,FR,PHS,66,Power,-0.0
2020,UK,PHS,24,Power,-0.0
2040,FR,Battery,52,Power,23.71410206939999
2040,NO,Battery,67,Power,0.0
2050,FR,Battery,26,Power,0.0
2030,DK,H2Tank,45,H2,0.0
2040,FR,H2Tank,70,H2,39.458194931578944
2050,DE,PHS,43,Power,357.7734650741222
2030,FR,Battery,8,Power,2.6282827758877025
2030,DE,Battery,62,Power,13.626906586134153
2020,NO,Battery,7,Power,-0.0
2020,NO,Battery,32,Power,-0.0
2030,DK,H2Tank,108,H2,0.0
2040,NO,H2Tank,108,H2,7.171896473024997
2050,DK,H2Tank,36,H2,38.785825234210535
2030,DK,H2Tank,52,H2,0.0
2040,NO,H2Tank,119,H2,16.520227369424997
2020,FR,H2Tank,75,H2,8.304672990533335
2050,UK,PHS,19,Power,122.39100644111144
2020,UK,H2Tank,55,H2,4.139823196967857
2040,DE,Battery,12,Power,-0.0
2040,FR,PHS,46,Power,-0.0
2030,DK,PHS,88,Power,0.0
2040,DK,H2Tank,25,H2,0.0
2050,FR,Battery,65,Power,571.8689764619453
2040,NO,Battery,15,Power,0.0
2020,DE,H2Tank,11,H2,-0.0
2040,FR,Battery,103,Power,400.0
2050,NO,PHS,65,Power,45.37205788288794
2050,NO,H2Tank,100,H2,84.68653779836586
2040,DK,Battery,59,Power,226.8657860225253
2030,DE,Battery,38,Power,0.0
2020,DE,PHS,92,Power,-0.0
2040,DE,H2Tank,48,H2,-0.0
2040,UK,PHS,63,Power,-0.0
2020,NO,H2Tank,118,H2,0.506604960799999
2040,DK,PHS,32,Power,0.0
2020,FR,H2Tank,83,H2,38.986695648070175
2040,DK,PHS,20,Power,0.0
2050,DE,Battery,92,Power,765.0973558880729
2050,UK,Battery,88,Power,1121.1952808990252
2050,DE,H2Tank,47,H2,-0.0
2040,DE,H2Tank,52,H2,65.02788044695541
2050,DE,Battery,99,Power,511.42129309064893
2050,DK,PHS,101,Power,101.91913373487859
2030,FR,Battery,83,Power,139.99056421666668
2050,DK,PHS,61,Power,76.46599445727398
2020,DE,H2Tank,112,H2,29.704675461
2020,DK,PHS,4,Power,0.0
2030,NO,H2Tank,96,H2,14.00206608725002
2040,FR,Battery,9,Power,31.313963668147906
2020,FR,Battery,7,Power,2.0500032203766514
2030,FR,PHS,73,Power,-0.0
2050,NO,Battery,52,Power,-0.0
2020,DK,Battery,21,Power,-0.0
2030,DK,Battery,41,Power,18.791994159358836
2040,DE,Battery,34,Power,118.13476836482022
2020,FR,Battery,119,Power,25.002500250025
2020,NO,PHS,40,Power,-0.0
2030,DE,Battery,55,Power,37.18803049536254
2040,DK,H2Tank,120,H2,7.5
2040,UK,Battery,81,Power,226.96785918083754
2020,UK,H2Tank,79,H2,7.517313498466665
2030,FR,Battery,6,Power,2.6288085113018775
2050,DE,Battery,57,Power,493.3482069500509
2020,DK,PHS,28,Power,0.0
2050,FR,Battery,120,Power,600.0
2050,DE,PHS,119,Power,600.6006006006006
2030,UK,H2Tank,8,H2,0.7368421052631539
2050,NO,H2Tank,13,H2,47.065292581441874
