Year,Region,Technology,value
2020,DE,GasCHPPlant,5901.183461925267
2030,DE,GasCHPPlant,5014.561710007476
2040,DE,GasCHPPlant,1078.8790511342538
2050,DE,GasCHPPlant,30.181810092762674
2020,FR,CoalPowerPlantCC,133.2986272184686
2030,FR,CoalPowerPlantCC,8.9568
2020,UK,CoalPowerPlantCC,373.22765253194024
2020,FR,GasPowerPlantCC,62.16763398546361
2030,FR,GasPowerPlantCC,24.222714216159567
2040,FR,GasPowerPlantCC,25.075786760598458
2020,NO,GasPowerPlantCC,396.25323000003254
2030,NO,GasPowerPlantCC,572.4909253465374
2040,NO,GasPowerPlantCC,302.62455960139283
2020,FR,CoalCHPPlantCC,1338.54831038567
2030,FR,CoalCHPPlantCC,661.901700259508
2040,FR,CoalCHPPlantCC,203.8269863136226
2020,DK,CoalCHPPlantCC,73.86464000000001
2020,UK,CoalCHPPlantCC,3387.3305909080964
2030,UK,CoalCHPPlantCC,2298.792868409363
2040,UK,CoalCHPPlantCC,1571.0010656173959
2020,DE,GasCHPPlantCC,475.07411668400493
2030,DE,GasCHPPlantCC,764.7416854128583
2040,DE,GasCHPPlantCC,1427.8335584154856
2050,DE,GasCHPPlantCC,606.1730615431483
2020,FR,GasCHPPlantCC,132.3996147001065
2030,FR,GasCHPPlantCC,226.69806268637996
2040,FR,GasCHPPlantCC,496.97760829520246
2050,FR,GasCHPPlantCC,197.2369432938371
2020,NO,GasCHPPlantCC,236.19647134158714
2030,NO,GasCHPPlantCC,259.767571141765
2040,NO,GasCHPPlantCC,227.05595797037842
2050,NO,GasCHPPlantCC,60.37131387139986
2020,DK,GasCHPPlantCC,502.817717082575
2030,DK,GasCHPPlantCC,504.51682735634716
2040,DK,GasCHPPlantCC,530.5614575056004
2050,DK,GasCHPPlantCC,318.5517345574959
2020,UK,GasCHPPlantCC,29.98825280097518
2030,UK,GasCHPPlantCC,168.52572312794774
2040,UK,GasCHPPlantCC,563.5511286570121
2050,UK,GasCHPPlantCC,297.3906140218806
2020,DE,LPGCar,1199.8439999999998
2030,DE,LPGCar,1379.8206000000002
2040,DE,LPGCar,1586.7936899999988
2020,FR,LPGCar,817.5532449590664
2030,FR,LPGCar,1026.6231020521311
2040,FR,LPGCar,944.5000297430573
2020,NO,LPGCar,164.97855
2030,NO,LPGCar,189.72533249999995
2040,NO,LPGCar,218.18413237499996
2020,DK,LPGCar,179.97660000000008
2030,DK,LPGCar,206.97309000000007
2040,DK,LPGCar,238.01905349999979
2020,UK,LPGCar,539.7237177124042
2030,UK,LPGCar,803.5692489856516
2040,UK,LPGCar,607.0151605603284
2030,FR,BECCS,-114.635479234
2040,FR,BECCS,-13.578140953261034
2050,FR,BECCS,-403.900710869081
2050,NO,BECCS,-206.00476651144393
2050,DK,BECCS,-270.0
2050,UK,BECCS,-130.0
