Year,Region,Technology,value
2020,NO,GasPowerPlantCC,4478.702447314574
2030,NO,GasPowerPlantCC,4121.729548646177
2040,NO,GasPowerPlantCC,3936.442024073484
2050,NO,GasPowerPlantCC,975.558583759919
2020,DK,GasPowerPlantCC,78.00539031161999
2030,DK,GasPowerPlantCC,87.66736431784801
2020,FR,CoalCHPPlantCC,1627.1961081376742
2030,FR,CoalCHPPlantCC,345.40642352114304
2020,DK,CoalCHPPlantCC,166.19544000000002
2020,UK,CoalCHPPlantCC,5741.172687388506
2030,UK,CoalCHPPlantCC,3627.624441078949
2020,DE,GasCHPPlantCC,1730.6018565291158
2030,DE,GasCHPPlantCC,1185.4327450087967
2040,DE,GasCHPPlantCC,1037.9249294479184
2050,DE,GasCHPPlantCC,27.898096277387
2020,FR,GasCHPPlantCC,375.4607326075993
2030,FR,GasCHPPlantCC,795.566764879664
2040,FR,GasCHPPlantCC,1054.8127176877365
2050,FR,GasCHPPlantCC,103.27195100290515
2020,NO,GasCHPPlantCC,582.5688875619974
2030,NO,GasCHPPlantCC,613.7925862986048
2040,NO,GasCHPPlantCC,698.2250183249351
2050,NO,GasCHPPlantCC,455.20932494567035
2020,DK,GasCHPPlantCC,1339.5985117190708
2030,DK,GasCHPPlantCC,1513.5341834260776
2040,DK,GasCHPPlantCC,1190.7119070000008
2050,DK,GasCHPPlantCC,858.8720322538669
2020,UK,GasCHPPlantCC,129.94393300879
2030,UK,GasCHPPlantCC,886.7016552617168
2040,UK,GasCHPPlantCC,1901.3755951498115
2050,UK,GasCHPPlantCC,437.5591088282725
2030,DE,BECCS,103.15065938644126
2050,DE,BECCS,325.0
2020,FR,BECCS,316.47446055761645
2030,FR,BECCS,390.48585019512257
2040,FR,BECCS,234.06974731315447
2050,FR,BECCS,195.0
2030,NO,BECCS,300.0
2040,NO,BECCS,300.0
2050,NO,BECCS,600.0
2030,DK,BECCS,240.0
2040,DK,BECCS,300.0
2050,DK,BECCS,600.0
2020,UK,BECCS,125.75438785609984
2030,UK,BECCS,275.5713893732954
2040,UK,BECCS,390.0
2050,UK,BECCS,130.0
